playerid,BBrefMinorsID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,firstname,lastname,nameNote,nameGiven,nameNick,weight,Height,bats,throws,debutYear,finalGame,college,lahmanID,MlbID,SeamheadsRetroID,holtzID,BBrefMLBid,Ethnicity,Arm Slot
9999,2009999,,,1971.0,3.0,27.0,South Korea,,,,,,,,,Seong-wook,Kim,,,,,,R,R,,,,9999,,,,,Asian,
50010,2050010,,,1999.0,8.0,14.0,South Korea,,,,,,,,,Yeong-chan,Go,,,,172.0,72.0,R,R,,,강릉영동대,50010,,,,,Asian,
50412,2050412,,,2001.0,3.0,15.0,South Korea,,,,,,,,,Gyeong-won,Jo,,,,203.0,72.0,L,L,,,,50412,,,,,Asian,
50574,2050574,,,1997.0,5.0,1.0,South Korea,,,,,,,,,Jae-min,Seol,,,,176.0,69.0,R,R,,,홍익대,50574,,,,,Asian,
50594,2050594,,,2000.0,5.0,22.0,South Korea,,,,,,,,,Hyeon-jong,Gim,,,,176.0,72.0,L,L,,,,50594,,,,,Asian,
50637,2050637,,,2001.0,2.0,14.0,South Korea,,,,,,,,,Min-su,Gang,,,,176.0,69.0,R,R,,,,50637,,,,,Asian,
50712,2050712,,,1997.0,1.0,19.0,South Korea,,,,,,,,,Hyeon-je,Gim,,,,207.0,73.0,R,R,,,영남대,50712,,,,,Asian,
50811,2050811,,,2001.0,11.0,2.0,South Korea,,,,,,,,,Ji-seok,Gil,,,,243.0,75.0,R,R,,,,50811,,,,,Asian,
51001,2051001,,,2001.0,12.0,5.0,South Korea,,,,,,,,,Se-hun,Yun,,,,187.0,72.0,R,R,,,,51001,,,,,Asian,
51201,2051201,,,1993.0,10.0,6.0,South Korea,,,,,,,,,Chan-ho,An,,,,198.0,71.0,R,R,,,경희대,51201,,,,,Asian,
51596,2051596,,,2001.0,8.0,15.0,South Korea,,,,,,,,,Jeong-ju,Gim,,,,165.0,71.0,R,R,,,,51596,,,,,Asian,
51597,2051597,,,2001.0,8.0,12.0,South Korea,,,,,,,,,Dong-hyeon,Gwon,,,,194.0,76.0,R,R,,,,51597,,,,,Asian,
60360,2060360,,,1989.0,12.0,19.0,South Korea,,,,,,,,,Gyeong-hwan,Choe,,,,,,,,,,송원대,60360,,,,,Asian,
60367,2060367,,,1980.0,1.0,20.0,South Korea,,,,,,,,,Seong-uk,I,,,,198.0,72.0,R,R,,,,60367,,,,,Asian,
60466,2060466,,,1987.0,7.0,4.0,South Korea,,,,,,,,,Jae-u,Gim,,,,183.0,73.0,R,R,,,인하대,60466,,,,,Asian,
60469,2060469,,,1984.0,5.0,11.0,South Korea,,,,,,,,,Hyeong-jun,Gim,,,,209.0,72.0,R,R,,,영남대,60469,,,,,Asian,
60491,2060491,,,1991.0,8.0,14.0,South Korea,,,,,,,,,Jong-hwa,Gim,,,,185.0,74.0,R,R,,,,60491,,,,,Asian,
60567,2060567,,,1986.0,6.0,12.0,South Korea,,,,,,,,,Seong-ung,Hwang,,,,172.0,71.0,,,,,홍익대,60567,,,,,Asian,
60699,2060699,,,1986.0,12.0,3.0,South Korea,,,,,,,,,Seung-uk,Jang,,,,,,L,L,,,건국대,60699,,,,,Asian,
60748,2060748,,,1991.0,7.0,17.0,South Korea,,,,,,,,,Ji-ho,Gim,,,,172.0,74.0,R,R,,,,60748,,,,,Asian,
60858,2060858,,,1989.0,8.0,16.0,South Korea,,,,,,,,,Jae-in,I,,,,194.0,71.0,R,R,,,제주산업대,60858,,,,,Asian,
60911,2060911,,,1987.0,9.0,27.0,South Korea,,,,,,,,,Yeong-su,Gim,,,,176.0,72.0,R,R,,,성균관대,60911,,,,,Asian,
61140,2061140,,,1992.0,12.0,15.0,South Korea,,,,,,,,,Da-huin,Jeong,,,,205.0,76.0,L,L,,,,61140,,,,,Asian,
61196,2061196,,,1986.0,3.0,11.0,South Korea,,,,,,,,,Seung-hwan,Ji,,,,176.0,71.0,R,R,,,영남대,61196,,,,,Asian,
61540,2061540,,,1986.0,12.0,9.0,South Korea,,,,,,,,,Bo-ram,Song,,,,192.0,69.0,R,R,,,계명대,61540,,,,,Asian,
61544,2061544,,,1985.0,4.0,26.0,South Korea,,,,,,,,,Dae-won,Yang,,,,170.0,71.0,R,R,,,영남대,61544,,,,,Asian,
61560,2061560,,,1991.0,5.0,15.0,South Korea,,,,,,,,,Dong-un,Yang,,,,209.0,73.0,L,R,,,,61560,,,,,Asian,
61565,2061565,,,1991.0,10.0,5.0,South Korea,,,,,,,,,Guk-heon,Jang,,,,183.0,72.0,R,R,,,,61565,,,,,Asian,
61595,2061595,,,1992.0,9.0,19.0,South Korea,,,,,,,,,U-gyeong,Gim,,,,185.0,69.0,L,R,,,,61595,,,,,Asian,
61598,2061598,,,1989.0,2.0,26.0,South Korea,,,,,,,,,Yang-sik,Mun,,,,220.0,78.0,R,R,,,경성대,61598,,,,,Asian,
61695,2061695,,,1992.0,6.0,9.0,South Korea,,,,,,,,,Tae-hwan,Im,,,,176.0,72.0,R,R,,,,61695,,,,,Asian,
61698,2061698,,,1989.0,8.0,29.0,South Korea,,,,,,,,,Jeong-u,Heo,,,,181.0,72.0,R,R,,,,61698,,,,,Asian,
61763,2061763,,,1992.0,7.0,1.0,South Korea,,,,,,,,,Geon-u,Bak,,,,176.0,76.0,R,R,,,,61763,,,,,Asian,
61845,2061845,,,1988.0,3.0,10.0,South Korea,,,,,,,,,Seok-hun,Gang,,,,187.0,73.0,R,R,,,고려대,61845,,,,,Asian,
61896,2061896,,,1992.0,11.0,14.0,South Korea,,,,,,,,,Jin-ho,Choe,,,,203.0,74.0,R,R,,,,61896,,,,,Asian,
61898,2061898,,,1987.0,3.0,5.0,South Korea,,,,,,,,,Jong-jin,Gim,,,,183.0,71.0,R,R,,,경희대,61898,,,,,Asian,
61927,2061927,,,1992.0,1.0,22.0,South Korea,,,,,,,,,Won-jae,I,,,,185.0,74.0,R,R,,,,61927,,,,,Asian,
62034,2062034,,,1989.0,8.0,21.0,South Korea,,,,,,,,,Yong-un,Bak,,,,176.0,70.0,L,L,,,동국대,62034,,,,,Asian,
62041,2062041,,,1989.0,12.0,17.0,South Korea,,,,,,,,,Su-bong,Jeong,,,,218.0,73.0,L,R,,,경성대,62041,,,,,Asian,
62148,2062148,,,1993.0,12.0,16.0,South Korea,,,,,,,,,Ung,Gim,,,,187.0,71.0,L,L,,,,62148,,,,,Asian,
62157,2062157,,,1989.0,3.0,28.0,South Korea,,,,,,,,,Gyu-ho,Na,,,,203.0,73.0,R,R,,,동아대,62157,,,,,Asian,
62540,2062540,,,1992.0,6.0,1.0,South Korea,,,,,,,,,Hwi-seong,Bak,,,,181.0,72.0,L,R,,,,62540,,,,,Asian,
62710,2062710,,,1993.0,7.0,7.0,South Korea,,,,,,,,,Byeong-geun,Gim,,,,192.0,73.0,R,R,,,,62710,,,,,Asian,
62796,2062796,,,1989.0,10.0,8.0,South Korea,,,,,,,,,Sang-u,I,,,,187.0,71.0,R,R,,,홍익대,62796,,,,,Asian,
62933,2062933,,,1989.0,10.0,29.0,South Korea,,,,,,,,,Dong-ho,Ryu,,,,176.0,72.0,R,R,,,경희대,62933,,,,,Asian,
62945,2062945,,,1993.0,5.0,3.0,South Korea,,,,,,,,,Yeong-jun,Jo,,,,185.0,72.0,L,R,,,,62945,,,,,Asian,
63064,2063064,,,1992.0,1.0,16.0,South Korea,,,,,,,,,Min-hyeong,Gim,,,,179.0,70.0,,,,,,63064,,,,,Asian,
63105,2063105,,,1990.0,5.0,12.0,South Korea,,,,,,,,,Chan-won,I,,,,183.0,71.0,L,L,,,동아대,63105,,,,,Asian,
63235,2063235,,,1994.0,7.0,18.0,South Korea,,,,,,,,,Hyeok-jin,Jeong,,,,212.0,75.0,L,L,,,,63235,,,,,Asian,
63265,2063265,,,1994.0,12.0,8.0,South Korea,,,,,,,,,Ju-yeong,Song,,,,187.0,73.0,R,R,,,,63265,,,,,Asian,
63358,2063358,,,1994.0,3.0,2.0,South Korea,,,,,,,,,Seong-jin,Gim,,,,192.0,74.0,R,R,,,,63358,,,,,Asian,
63391,2063391,,,1990.0,7.0,5.0,South Korea,,,,,,,,,Jeong-yun,Sin,,,,185.0,72.0,R,R,,,,63391,,,,,Asian,
63441,2063441,,,1994.0,5.0,9.0,South Korea,,,,,,,,,Jae-geun,Bak,,,,209.0,75.0,,,,,,63441,,,,,Asian,
63706,2063706,,,1993.0,6.0,22.0,South Korea,,,,,,,,,Seung-jun,Baek,,,,157.0,72.0,L,R,,,,63706,,,,,Asian,
63797,2063797,,,1994.0,12.0,9.0,South Korea,,,,,,,,,Gang-rae,Gim,,,,203.0,74.0,L,L,,,,63797,,,,,Asian,
63883,2063883,,,1994.0,10.0,26.0,South Korea,,,,,,,,,Gyeong-jae,I,,,,258.0,73.0,R,R,,,,63883,,,,,Asian,
63888,2063888,,,1992.0,3.0,13.0,South Korea,,,,,,,,,Yang-min,Seong,,,,187.0,68.0,L,L,,,,63888,,,,,Asian,
63900,2063900,,,1989.0,3.0,16.0,South Korea,,,,,,,,,Byeong-seung,Gim,,,,176.0,72.0,S,R,,,연세대,63900,,,,,Asian,
63930,2063930,,,1994.0,3.0,30.0,South Korea,,,,,,,,,Hyo-jun,I,,,,209.0,74.0,R,R,,,,63930,,,,,Asian,
63933,2063933,,,1994.0,6.0,7.0,South Korea,,,,,,,,,Hui-won,Gim,,,,192.0,71.0,R,R,,,,63933,,,,,Asian,
64020,2064020,,,1984.0,9.0,14.0,South Korea,,,,,,,,,I-keu,Ma,,,,218.0,78.0,R,R,,,미국 빌라노바대,64020,,,,,Asian,
64045,2064045,,,1995.0,5.0,13.0,South Korea,,,,,,,,,Beom-jeong,I,,,,203.0,72.0,R,R,,,,64045,,,,,Asian,
64107,2064107,,,1995.0,5.0,14.0,South Korea,,,,,,,,,Se-min,O,,,,183.0,73.0,R,R,,,,64107,,,,,Asian,
64109,2064109,,,1992.0,10.0,19.0,South Korea,,,,,,,,,Jeong-taek,Gim,,,,198.0,75.0,R,R,,,,64109,,,,,Asian,
64205,2064205,,,1990.0,9.0,29.0,South Korea,,,,,,,,,Gi-baek,Yun,,,,220.0,75.0,R,R,,,영남대,64205,,,,,Asian,
64391,2064391,,,1991.0,10.0,1.0,South Korea,,,,,,,,,Byeong-hun,Bak,,,,183.0,71.0,R,R,,,세한대,64391,,,,,Asian,
64395,2064395,,,1995.0,9.0,16.0,South Korea,,,,,,,,,Jae-rim,I,,,,198.0,72.0,R,R,,,,64395,,,,,Asian,
64399,2064399,,,1990.0,11.0,13.0,South Korea,,,,,,,,,Hui-ung,I,,,,198.0,71.0,R,R,,,고려대,64399,,,,,Asian,
64401,2064401,,,1994.0,12.0,4.0,South Korea,,,,,,,,,Gyeong-hwan,Jeon,,,,165.0,71.0,L,L,,,,64401,,,,,Asian,
64411,2064411,,,1991.0,3.0,14.0,South Korea,,,,,,,,,In-seung,I,,,,198.0,74.0,R,R,,,동아대,64411,,,,,Asian,
64507,2064507,,,1995.0,12.0,21.0,South Korea,,,,,,,,,Tae-yang,Gwon,,,,198.0,73.0,R,R,,,,64507,,,,,Asian,
64614,2064614,,,1988.0,8.0,10.0,South Korea,,,,,,,,,Myeong-ji,Seo,,,,187.0,72.0,R,R,,,계명대,64614,,,,,Asian,
64889,2064889,,,1995.0,3.0,14.0,South Korea,,,,,,,,,Gyu-min,Bak,,,,174.0,73.0,R,R,,,,64889,,,,,Asian,
64993,2064993,,,1995.0,10.0,15.0,South Korea,,,,,,,,,Min-ho,Jang,,,,176.0,70.0,,,,,,64993,,,,,Asian,
65094,2065094,,,1992.0,4.0,22.0,South Korea,,,,,,,,,Seong-bok,I,,,,190.0,72.0,L,L,,,건국대,65094,,,,,Asian,
65160,2065160,,,1995.0,6.0,10.0,South Korea,,,,,,,,,Hak-jin,Jo,,,,161.0,73.0,R,R,,,,65160,,,,,Asian,
65301,2065301,,,1992.0,11.0,1.0,South Korea,,,,,,,,,Gyu-seop,I,,,,176.0,71.0,L,R,,,고려대,65301,,,,,Asian,
65302,2065302,,,1992.0,2.0,20.0,South Korea,,,,,,,,,Chan-i,Baek,,,,183.0,70.0,R,R,,,동국대,65302,,,,,Asian,
65417,2065417,,,1991.0,9.0,18.0,South Korea,,,,,,,,,Hyeon-dong,Ryu,,,,194.0,71.0,L,L,,,고려대,65417,,,,,Asian,
65500,2065500,,,1995.0,7.0,13.0,South Korea,,,,,,,,,Hun-ho,Gim,,,,201.0,73.0,R,R,,,,65500,,,,,Asian,
65548,2065548,,,1987.0,3.0,16.0,South Korea,,,,,,,,,Ji-hyeong,Seok,,,,216.0,73.0,R,R,,,,65548,,,,,Asian,
65589,2065589,,,1996.0,5.0,29.0,South Korea,,,,,,,,,Jun-yeong,Son,,,,192.0,72.0,L,R,,,,65589,,,,,Asian,
65591,2065591,,,1990.0,5.0,27.0,South Korea,,,,,,,,,Tae-gyeong,An,,,,216.0,75.0,R,R,,,,65591,,,,,Asian,
65614,2065614,,,1989.0,5.0,7.0,South Korea,,,,,,,,,In-jun,Hwang,,,,203.0,74.0,R,R,,,홍익대,65614,,,,,Asian,
65617,2065617,,,1992.0,8.0,2.0,South Korea,,,,,,,,,Dong-min,Bak,,,,181.0,72.0,R,R,,,동의대,65617,,,,,Asian,
65619,2065619,,,1991.0,2.0,23.0,South Korea,,,,,,,,,Seong-hyeon,Gim,,,,185.0,70.0,R,R,,,원광대,65619,,,,,Asian,
65625,2065625,,,1993.0,2.0,12.0,South Korea,,,,,,,,,Ji-won,Go,,,,176.0,68.0,L,L,,,동국대,65625,,,,,Asian,
65702,2065702,,,1992.0,11.0,18.0,South Korea,,,,,,,,,Jeong-min,Gim,,,,181.0,72.0,R,R,,,단국대,65702,,,,,Asian,
65706,2065706,,,1992.0,6.0,24.0,South Korea,,,,,,,,,Se-jin,Sin,,,,190.0,71.0,R,R,,,경남대,65706,,,,,Asian,
65724,2065724,,,1991.0,7.0,11.0,South Korea,,,,,,,,,Cheol-u,Bak,,,,251.0,76.0,R,R,,,제주대,65724,,,,,Asian,
65801,2065801,,,1996.0,6.0,18.0,South Korea,,,,,,,,,Jae-gwan,I,,,,216.0,76.0,L,L,,,,65801,,,,,Asian,
65804,2065804,,,1996.0,8.0,1.0,South Korea,,,,,,,,,Jong-hun,Jeon,,,,231.0,77.0,R,R,,,,65804,,,,,Asian,
65894,2065894,,,1996.0,2.0,2.0,South Korea,,,,,,,,,Sang-hwa,Yu,,,,212.0,74.0,R,R,,,,65894,,,,,Asian,
65896,2065896,,,1996.0,5.0,26.0,South Korea,,,,,,,,,Ung,Heo,,,,187.0,74.0,L,R,,,,65896,,,,,Asian,
65901,2065901,,,1996.0,6.0,18.0,South Korea,,,,,,,,,Seok-jong,Mun,,,,198.0,74.0,R,R,,,,65901,,,,,Asian,
65948,2065948,,,1992.0,4.0,27.0,South Korea,,,,,,,,,Jun-bin,Bae,,,,183.0,72.0,R,L,,,동의대,65948,,,,,Asian,
65958,2065958,,,1996.0,10.0,19.0,South Korea,,,,,,,,,Hun,I,,,,165.0,73.0,R,R,,,,65958,,,,,Asian,
66006,2066006,,,1989.0,8.0,19.0,South Korea,,,,,,,,,Sang-won,Bak,,,,216.0,76.0,R,R,,,고려대,66006,,,,,Asian,
66007,2066007,,,1997.0,10.0,17.0,South Korea,,,,,,,,,Min-u,Gim,,,,190.0,71.0,R,R,,,,66007,,,,,Asian,
66069,2066069,,,1993.0,5.0,14.0,South Korea,,,,,,,,,Hyeon-u,Jang,,,,216.0,75.0,R,R,,,홍익대,66069,,,,,Asian,
66103,2066103,,,1997.0,2.0,22.0,South Korea,,,,,,,,,Won-seok,Cheon,,,,183.0,72.0,L,L,,,,66103,,,,,Asian,
66204,2066204,,,1997.0,7.0,27.0,South Korea,,,,,,,,,Tae-min,I,,,,205.0,74.0,R,R,,,,66204,,,,,Asian,
66206,2066206,,,1993.0,9.0,16.0,South Korea,,,,,,,,,Seok,O,,,,176.0,71.0,R,R,,,연세대,66206,,,,,Asian,
66208,2066208,,,1998.0,1.0,5.0,South Korea,,,,,,,,,Deok-hyeon,Jeong,,,,181.0,69.0,L,L,,,,66208,,,,,Asian,
66300,2066300,,,1997.0,8.0,1.0,South Korea,,,,,,,,,Eung-su,Gim,,,,212.0,75.0,R,R,,,,66300,,,,,Asian,
66301,2066301,,,1996.0,4.0,6.0,South Korea,,,,,,,,,Min-seop,Choe,,,,165.0,71.0,L,R,,,,66301,,,,,Asian,
66304,2066304,,,1993.0,8.0,3.0,South Korea,,,,,,,,,Jin-geon,Gim,,,,205.0,72.0,L,L,,,홍익대,66304,,,,,Asian,
66307,2066307,,,1989.0,4.0,20.0,South Korea,,,,,,,,,Geun-man,Bak,,,,236.0,72.0,R,R,,,큐슈산업대,66307,,,,,Asian,
66308,2066308,,,1996.0,6.0,29.0,South Korea,,,,,,,,,Geun-yong,Bae,,,,194.0,71.0,R,R,,,,66308,,,,,Asian,
66357,2066357,,,1997.0,3.0,31.0,South Korea,,,,,,,,,Hyeon-seok,An,,,,190.0,72.0,L,R,,,,66357,,,,,Asian,
66367,2066367,,,1997.0,5.0,15.0,South Korea,,,,,,,,,Jeong-hun,An,,,,165.0,73.0,R,R,,,,66367,,,,,Asian,
66398,2066398,,,1997.0,4.0,17.0,South Korea,,,,,,,,,Chan-seok,I,,,,176.0,73.0,R,R,,,,66398,,,,,Asian,
66399,2066399,,,1997.0,9.0,13.0,South Korea,,,,,,,,,Seong-taek,Gim,,,,209.0,73.0,L,L,,,,66399,,,,,Asian,
66412,2066412,,,1992.0,8.0,22.0,South Korea,,,,,,,,,Chang-ha,An,,,,209.0,72.0,R,R,,,건국대,66412,,,,,Asian,
66464,2066464,,,1996.0,6.0,19.0,South Korea,,,,,,,,,Gi-hyo,Nam,,,,220.0,69.0,R,R,,,,66464,,,,,Asian,
66496,2066496,,,1996.0,4.0,19.0,South Korea,,,,,,,,,Ju-yeop,Choe,,,,181.0,72.0,R,R,,,,66496,,,,,Asian,
66558,2066558,,,1997.0,12.0,3.0,South Korea,,,,,,,,,Ji-yu,Im,,,,236.0,73.0,L,L,,,,66558,,,,,Asian,
66563,2066563,,,1993.0,4.0,21.0,South Korea,,,,,,,,,Yeong-il,Gim,,,,179.0,73.0,R,R,,,원광대,66563,,,,,Asian,
66564,2066564,,,1996.0,3.0,21.0,South Korea,,,,,,,,,Jong-jin,Jeong,,,,218.0,77.0,L,L,,,,66564,,,,,Asian,
66568,2066568,,,1993.0,11.0,30.0,South Korea,,,,,,,,,Jun-yeong,An,,,,183.0,72.0,R,R,,,송원대,66568,,,,,Asian,
66617,2066617,,,1993.0,2.0,8.0,South Korea,,,,,,,,,Gi-ung,Gim,,,,238.0,76.0,R,R,,,고려대,66617,,,,,Asian,
66618,2066618,,,1993.0,7.0,7.0,South Korea,,,,,,,,,Seong-u,Mun,,,,176.0,71.0,L,L,,,인하대,66618,,,,,Asian,
66625,2066625,,,1993.0,4.0,20.0,South Korea,,,,,,,,,Geun-sang,Yu,,,,192.0,72.0,R,R,,,연세대,66625,,,,,Asian,
66701,2066701,,,1993.0,1.0,29.0,South Korea,,,,,,,,,Chan-gyun,Gim,,,,181.0,72.0,R,R,,,연세대,66701,,,,,Asian,
66705,2066705,,,1993.0,3.0,17.0,South Korea,,,,,,,,,Yong-u,Gwon,,,,176.0,72.0,R,R,,,동의대,66705,,,,,Asian,
66709,2066709,,,1993.0,6.0,7.0,South Korea,,,,,,,,,Yun-jun,Bang,,,,172.0,71.0,L,R,,,단국대,66709,,,,,Asian,
66998,2066998,,,1992.0,5.0,16.0,South Korea,,,,,,,,,Min-jun,I,,,,190.0,72.0,R,R,,,경남대,66998,,,,,Asian,
67000,2067000,,,1998.0,2.0,15.0,South Korea,,,,,,,,,Jin-u,Song,,,,198.0,74.0,R,R,,,,67000,,,,,Asian,
67010,2067010,,,1994.0,2.0,27.0,South Korea,,,,,,,,,Ryul,Heo,,,,194.0,70.0,R,R,,,홍익대,67010,,,,,Asian,
67049,2067049,,,1994.0,1.0,24.0,South Korea,,,,,,,,,Dae-gyeom,Han,,,,218.0,77.0,L,L,,,경희대,67049,,,,,Asian,
67096,2067096,,,1993.0,6.0,11.0,South Korea,,,,,,,,,Gu-reum,I,,,,190.0,70.0,L,L,,,건국대,67096,,,,,Asian,
67118,2067118,,,1998.0,9.0,16.0,South Korea,,,,,,,,,Gwang-su,Gim,,,,176.0,71.0,R,R,,,,67118,,,,,Asian,
67159,2067159,,,1998.0,10.0,16.0,South Korea,,,,,,,,,Chang-yul,I,,,,198.0,74.0,R,R,,,,67159,,,,,Asian,
67260,2067260,,,1997.0,10.0,30.0,South Korea,,,,,,,,,Yun,Ji,,,,249.0,74.0,R,R,,,,67260,,,,,Asian,
67264,2067264,,,1998.0,5.0,18.0,South Korea,,,,,,,,,Seong-hwan,Bak,,,,139.0,70.0,L,L,,,,67264,,,,,Asian,
67335,2067335,,,1998.0,2.0,12.0,South Korea,,,,,,,,,Yun-ho,Jeong,,,,176.0,69.0,L,R,,,,67335,,,,,Asian,
67425,2067425,,,1995.0,2.0,10.0,South Korea,,,,,,,,,Eun-hyeong,I,,,,181.0,75.0,R,R,,,동아대,67425,,,,,Asian,
67564,2067564,,,1997.0,7.0,7.0,South Korea,,,,,,,,,Chang-hyeon,Song,,,,168.0,68.0,L,L,,,,67564,,,,,Asian,
67569,2067569,,,1994.0,4.0,15.0,South Korea,,,,,,,,,Ji-won,I,,,,198.0,71.0,L,R,,,고려대,67569,,,,,Asian,
67592,2067592,,,1995.0,8.0,5.0,South Korea,,,,,,,,,Min-guk,Choe,,,,225.0,72.0,R,R,,,재능대,67592,,,,,Asian,
67608,2067608,,,1994.0,6.0,30.0,South Korea,,,,,,,,,Yong-in,Gim,,,,165.0,70.0,L,L,,,성균관대,67608,,,,,Asian,
67668,2067668,,,1998.0,1.0,19.0,South Korea,,,,,,,,,Yun-hwan,Jeong,,,,176.0,71.0,R,R,,,,67668,,,,,Asian,
67708,2067708,,,1998.0,7.0,7.0,South Korea,,,,,,,,,Ji-hun,Gim,,,,174.0,71.0,R,R,,,,67708,,,,,Asian,
67709,2067709,,,1997.0,11.0,26.0,South Korea,,,,,,,,,In-tae,Yeo,,,,194.0,74.0,R,R,,,,67709,,,,,Asian,
67719,2067719,,,1998.0,10.0,1.0,South Korea,,,,,,,,,Ju-hyeong,I,,,,183.0,72.0,R,R,,,,67719,,,,,Asian,
67806,2067806,,,1997.0,5.0,15.0,South Korea,,,,,,,,,Pyo-seung,Gim,,,,190.0,73.0,,,,,,67806,,,,,Asian,
67840,2067840,,,1987.0,8.0,4.0,South Korea,,,,,,,,,Yun-seong,Nam,,,,209.0,75.0,L,L,,,,67840,,,,,Asian,
67890,2067890,,,1996.0,6.0,21.0,South Korea,,,,,,,,,Ji-hun,Nam,,,,198.0,73.0,R,R,,,영동대,67890,,,,,Asian,
67901,2067901,,,1994.0,5.0,1.0,South Korea,,,,,,,,,Ho-min,Gim,,,,183.0,71.0,R,R,,,동아대,67901,,,,,Asian,
67989,2067989,,,1998.0,7.0,2.0,South Korea,,,,,,,,,Yeong-jung,Gim,,,,190.0,72.0,R,R,,,,67989,,,,,Asian,
68114,2068114,,,1998.0,11.0,20.0,South Korea,,,,,,,,,Na-hyeon,I,,,,183.0,72.0,R,R,,,,68114,,,,,Asian,
68208,2068208,,,1999.0,6.0,10.0,South Korea,,,,,,,,,Hyeon-su,Sin,,,,240.0,74.0,R,R,,,,68208,,,,,Asian,
68301,2068301,,,1999.0,7.0,29.0,South Korea,,,,,,,,,Jae-seung,I,,,,198.0,76.0,R,R,,,,68301,,,,,Asian,
68303,2068303,,,1999.0,8.0,23.0,South Korea,,,,,,,,,Jae-geon,Jo,,,,194.0,73.0,L,L,,,,68303,,,,,Asian,
68391,2068391,,,1999.0,4.0,1.0,South Korea,,,,,,,,,Hyo-seung,Sin,,,,203.0,74.0,L,L,,,,68391,,,,,Asian,
68397,2068397,,,1999.0,9.0,28.0,South Korea,,,,,,,,,Yun-sang,No,,,,220.0,72.0,R,R,,,,68397,,,,,Asian,
68411,2068411,,,1999.0,4.0,12.0,South Korea,,,,,,,,,Dong-chan,Gim,,,,203.0,70.0,R,R,,,,68411,,,,,Asian,
68413,2068413,,,1995.0,12.0,22.0,South Korea,,,,,,,,,Do-won,An,,,,165.0,69.0,L,L,,,홍익대,68413,,,,,Asian,
68592,2068592,,,1999.0,1.0,15.0,South Korea,,,,,,,,,Hyeon,Gim,,,,185.0,72.0,R,R,,,,68592,,,,,Asian,
68594,2068594,,,1995.0,11.0,22.0,South Korea,,,,,,,,,Ji-ho,Bak,,,,192.0,73.0,R,R,,,영남대,68594,,,,,Asian,
68617,2068617,,,1999.0,7.0,16.0,South Korea,,,,,,,,,Mi-ka-el,Baek,,,,187.0,73.0,L,L,,,,68617,,,,,Asian,
68620,2068620,,,1995.0,3.0,22.0,South Korea,,,,,,,,,Hui-ju,Bak,,,,201.0,72.0,L,L,,,동의대,68620,,,,,Asian,
68661,2068661,,,1995.0,12.0,7.0,South Korea,,,,,,,,,Hui-yeong,Yun,,,,174.0,69.0,S,R,,,경성대,68661,,,,,Asian,
68705,2068705,,,1998.0,11.0,6.0,South Korea,,,,,,,,,Ji-hun,Im,,,,209.0,69.0,R,R,,,,68705,,,,,Asian,
68802,2068802,,,1998.0,3.0,5.0,South Korea,,,,,,,,,Gyeong-tae,Choe,,,,185.0,72.0,L,R,,,,68802,,,,,Asian,
68905,2068905,,,1995.0,4.0,11.0,South Korea,,,,,,,,,Do-hyeon,I,,,,198.0,72.0,R,R,,,인하대,68905,,,,,Asian,
68968,2068968,,,1994.0,4.0,5.0,South Korea,,,,,,,,,Su-bin,Gong,,,,187.0,71.0,R,R,,,경성대,68968,,,,,Asian,
69096,2069096,,,2000.0,1.0,19.0,South Korea,,,,,,,,,Jun-ho,Bak,,,,176.0,72.0,L,L,,,,69096,,,,,Asian,
69408,2069408,,,2000.0,11.0,17.0,South Korea,,,,,,,,,Jang-min,Seo,,,,205.0,72.0,R,R,,,,69408,,,,,Asian,
69420,2069420,,,1999.0,6.0,11.0,South Korea,,,,,,,,,Yeon-jun,Gim,,,,205.0,74.0,R,R,,,,69420,,,,,Asian,
69585,2069585,,,2000.0,1.0,12.0,South Korea,,,,,,,,,Min-seong,Gang,,,,227.0,76.0,L,L,,,,69585,,,,,Asian,
69629,2069629,,,2000.0,6.0,11.0,South Korea,,,,,,,,,Ho-hyeon,I,,,,150.0,73.0,R,R,,,,69629,,,,,Asian,
69704,2069704,,,1999.0,7.0,30.0,South Korea,,,,,,,,,Min-seok,Gim,,,,190.0,74.0,R,R,,,,69704,,,,,Asian,
69709,2069709,,,1996.0,1.0,15.0,South Korea,,,,,,,,,Yeong-u,Gim,,,,181.0,70.0,S,R,,,,69709,,,,,Asian,
69710,2069710,,,1997.0,7.0,7.0,South Korea,,,,,,,,,Jae-hyeong,Bak,,,,168.0,72.0,L,L,,,동강대,69710,,,,,Asian,
70241,2070241,,,1979.0,11.0,14.0,South Korea,,,,,,,,,Won-yeong,Jang,,,,176.0,75.0,R,R,,,제주관광대,70241,,,,,Asian,
70448,2070448,,,1981.0,6.0,29.0,South Korea,,,,,,,,,Su-hwan,Bak,,,,165.0,71.0,R,R,,,,70448,,,,,Asian,
70540,2070540,,,1981.0,4.0,19.0,South Korea,,,,,,,,,Jin-su,Jeong,,,,183.0,73.0,R,R,,,,70540,,,,,Asian,
70559,2070559,,,1977.0,4.0,26.0,South Korea,,,,,,,,,Seong-gyun,Seon,,,,165.0,71.0,R,R,,,원광대,70559,,,,,Asian,
